customer_id,region_id,product_category,last_purchase_date,satisfaction_score,complaint_type,service_rating
C7888,R001,Washing Machine,2024-05-06,2.2,Unresponsive Support,1
C5253,R005,AC,2024-05-21,3.0,Rude Staff,5
C7839,R008,AC,2024-05-26,2.2,Product Defect,5
C5676,R006,Laptop,2024-05-26,3.6,Unresponsive Support,5
C7188,R002,Washing Machine,2024-01-18,4.4,Unresponsive Support,2
C5995,R007,Washing Machine,2024-06-01,2.2,Unresponsive Support,5
C2454,R002,Smartphone,2024-06-07,3.9,Late Delivery,4
C6140,R002,Smartphone,2024-01-17,2.8,Late Delivery,5
C3423,R002,AC,2024-04-16,4.4,Installation Delay,2
C9183,R009,TV,2024-02-18,4.8,Unresponsive Support,3
C5361,R009,Laptop,2024-06-17,2.6,Installation Delay,1
C2091,R002,Smartphone,2024-06-27,4.1,None,4
C4193,R001,AC,2024-04-06,3.6,Unresponsive Support,3
C8131,R004,AC,2024-02-17,4.8,Installation Delay,4
C7625,R006,Washing Machine,2024-02-16,4.0,Rude Staff,4
C8268,R007,Washing Machine,2024-01-30,2.7,None,4
C6516,R005,AC,2024-06-05,2.8,None,2
C9155,R007,AC,2024-06-14,2.8,Late Delivery,5
C4599,R010,AC,2024-03-20,2.2,Installation Delay,3
C1081,R007,Washing Machine,2024-04-27,3.3,Unresponsive Support,3
C6881,R005,TV,2024-06-06,3.5,Installation Delay,1
C1418,R007,AC,2024-04-30,4.2,Late Delivery,5
C5797,R003,TV,2024-05-01,4.5,Unresponsive Support,3
C4147,R009,TV,2024-05-16,3.1,Product Defect,3
C2192,R009,Laptop,2024-05-03,3.4,Late Delivery,2
C8769,R008,Laptop,2024-02-27,4.2,Product Defect,4
C5795,R009,Smartphone,2024-04-24,2.3,None,4
C7536,R007,TV,2024-04-15,4.9,Late Delivery,1
C8385,R001,Smartphone,2024-06-08,4.8,Unresponsive Support,3
C3186,R004,Smartphone,2024-06-01,2.2,Installation Delay,4
C5739,R006,AC,2024-01-27,5.0,Installation Delay,3
C8466,R001,Washing Machine,2024-04-20,4.9,None,3
C1325,R005,TV,2024-05-21,3.5,Unresponsive Support,4
C9646,R006,Smartphone,2024-06-20,2.6,Late Delivery,4
C8979,R002,TV,2024-04-01,3.1,Product Defect,1
C4082,R007,AC,2024-05-11,3.1,Unresponsive Support,3
C2223,R003,Washing Machine,2024-05-02,2.9,Product Defect,2
C8443,R002,Smartphone,2024-06-09,4.4,Rude Staff,2
C8173,R002,Laptop,2024-06-16,3.5,None,2
C2294,R004,Laptop,2024-01-10,3.2,Unresponsive Support,4
C9202,R005,TV,2024-02-26,3.5,Product Defect,2
C1914,R002,Laptop,2024-01-31,3.3,None,4
C6152,R001,Smartphone,2024-03-10,2.1,Unresponsive Support,2
C7688,R002,AC,2024-06-22,2.9,Late Delivery,5
C7580,R009,Laptop,2024-01-15,4.7,Unresponsive Support,3
C1390,R002,TV,2024-06-21,4.5,Product Defect,5
C1524,R002,Smartphone,2024-05-15,3.1,Unresponsive Support,3
C2990,R002,Smartphone,2024-03-05,2.9,Late Delivery,4
C1682,R002,Laptop,2024-05-03,4.1,Rude Staff,1
C3850,R005,TV,2024-04-13,3.7,Product Defect,5
C2899,R004,AC,2024-01-25,3.9,Unresponsive Support,5
C2041,R003,AC,2024-02-26,5.0,Product Defect,4
C4195,R003,Laptop,2024-06-10,3.8,Late Delivery,3
C6349,R002,TV,2024-06-30,3.2,Rude Staff,5
C7574,R004,Washing Machine,2024-02-11,2.8,Rude Staff,5
C3667,R007,Laptop,2024-06-10,3.2,Rude Staff,3
C1163,R003,Laptop,2024-03-17,2.4,Rude Staff,2
C7720,R010,Laptop,2024-02-07,2.7,Late Delivery,3
C6937,R005,Washing Machine,2024-06-14,2.4,Late Delivery,1
C2589,R004,AC,2024-04-07,4.5,Late Delivery,4
C8671,R005,Washing Machine,2024-03-07,4.8,None,5
C3303,R003,TV,2024-04-01,2.4,None,2
C2608,R001,Smartphone,2024-05-29,2.7,Installation Delay,4
C6065,R002,Washing Machine,2024-01-22,2.2,None,2
C4925,R003,Smartphone,2024-03-12,3.8,Late Delivery,4
C4417,R008,Washing Machine,2024-02-05,4.8,None,1
C3860,R008,TV,2024-01-17,2.4,Unresponsive Support,3
C1004,R002,AC,2024-03-30,4.8,Rude Staff,1
C8751,R005,AC,2024-01-10,2.0,Unresponsive Support,1
C3184,R004,Washing Machine,2024-05-31,2.5,None,3
C5520,R006,Laptop,2024-05-20,2.2,Product Defect,5
C5709,R009,Laptop,2024-04-22,3.2,Late Delivery,3
C5633,R002,AC,2024-01-02,2.9,Late Delivery,1
C5827,R001,Laptop,2024-04-15,4.3,Product Defect,4
C7531,R003,Laptop,2024-05-25,3.4,Late Delivery,5
C4062,R009,AC,2024-04-26,2.7,Installation Delay,5
C2235,R010,Washing Machine,2024-05-07,3.2,Rude Staff,5
C7070,R008,Washing Machine,2024-06-19,3.9,None,5
C5094,R001,Smartphone,2024-02-22,2.0,Installation Delay,5
C9617,R005,AC,2024-06-10,4.4,None,2
C7631,R006,Laptop,2024-01-13,3.9,Unresponsive Support,4
C3732,R007,TV,2024-01-29,4.5,Product Defect,2
C6299,R007,AC,2024-02-15,2.3,Unresponsive Support,3
C8196,R002,Smartphone,2024-05-01,4.9,Unresponsive Support,3
C3865,R002,Smartphone,2024-01-07,2.0,Product Defect,3
C5021,R001,Smartphone,2024-05-20,2.3,Installation Delay,5
C6266,R001,Washing Machine,2024-03-17,3.8,Rude Staff,2
C5970,R001,Smartphone,2024-02-27,4.2,Late Delivery,5
C2361,R005,Washing Machine,2024-03-07,2.7,Product Defect,2
C2194,R005,Washing Machine,2024-05-20,3.9,Rude Staff,1
C5824,R008,Smartphone,2024-05-08,2.5,Installation Delay,5
C2440,R010,TV,2024-06-28,4.2,Product Defect,2
C1336,R004,AC,2024-03-09,4.5,Unresponsive Support,2
C7360,R003,Laptop,2024-04-06,4.1,Late Delivery,1
C9302,R002,TV,2024-03-31,3.7,Unresponsive Support,5
C5170,R003,AC,2024-01-20,3.2,Late Delivery,3
C9746,R002,TV,2024-01-23,4.3,Installation Delay,4
C8743,R002,Smartphone,2024-06-23,3.5,None,5
C4151,R005,TV,2024-05-06,3.9,Late Delivery,4
C2439,R006,Smartphone,2024-06-27,3.6,Installation Delay,3
C7954,R010,Smartphone,2024-06-07,4.1,Late Delivery,4
C8473,R001,Laptop,2024-02-19,4.2,Installation Delay,4
C4707,R009,Smartphone,2024-01-13,4.6,Product Defect,2
C7300,R008,Smartphone,2024-04-06,4.4,Late Delivery,3
C6084,R007,TV,2024-03-27,4.8,Installation Delay,3
C9345,R010,Smartphone,2024-05-14,4.7,Late Delivery,4
C9276,R008,AC,2024-06-23,4.2,Installation Delay,3
C6637,R002,TV,2024-04-23,4.3,Rude Staff,4
C9253,R002,AC,2024-05-27,3.4,Installation Delay,3
C4894,R002,AC,2024-06-24,4.2,Unresponsive Support,1
C2272,R004,AC,2024-01-27,2.6,Late Delivery,3
C6794,R003,TV,2024-05-11,2.0,Late Delivery,5
C3725,R005,Laptop,2024-03-25,3.5,Unresponsive Support,5
C4423,R009,Washing Machine,2024-05-31,2.5,Installation Delay,3
C1598,R007,TV,2024-02-20,2.5,None,5
C3058,R005,AC,2024-06-07,2.4,Installation Delay,5
C1989,R007,AC,2024-01-03,4.2,Unresponsive Support,4
C8066,R007,Washing Machine,2024-03-15,2.9,Unresponsive Support,4
C2828,R005,TV,2024-03-21,3.7,Product Defect,5
C9374,R008,Washing Machine,2024-02-02,3.0,Rude Staff,3
C6113,R008,AC,2024-03-16,2.1,Product Defect,1
C9960,R009,Laptop,2024-06-15,5.0,Rude Staff,4
C7609,R001,Washing Machine,2024-06-06,2.4,Installation Delay,4
C1753,R007,TV,2024-06-18,2.5,Installation Delay,1
C7605,R004,TV,2024-06-23,4.7,Unresponsive Support,1
C4214,R004,Laptop,2024-04-21,2.4,Rude Staff,2
C1599,R002,AC,2024-05-01,2.6,Rude Staff,5
C7939,R003,Smartphone,2024-03-30,2.7,Late Delivery,2
C7082,R004,Washing Machine,2024-02-05,3.8,None,3
C4519,R004,Laptop,2024-05-26,2.8,Product Defect,3
C7188,R004,Smartphone,2024-06-16,2.4,Late Delivery,2
C4800,R003,AC,2024-02-09,2.9,Installation Delay,2
C4974,R003,AC,2024-02-18,3.0,Product Defect,4
C4156,R007,AC,2024-05-09,4.8,Unresponsive Support,2
C6225,R002,TV,2024-04-10,2.6,Installation Delay,1
C5422,R003,Smartphone,2024-05-30,4.7,Rude Staff,3
C1189,R008,Laptop,2024-05-16,3.0,Late Delivery,3
C2784,R003,Washing Machine,2024-05-01,2.9,None,2
C9589,R001,Washing Machine,2024-03-27,4.0,Installation Delay,1
C9041,R003,Smartphone,2024-06-11,2.5,Installation Delay,2
C9396,R002,Laptop,2024-06-12,2.5,Product Defect,2
C8923,R004,TV,2024-06-23,3.9,Installation Delay,5
C2574,R009,TV,2024-03-19,2.0,Late Delivery,5
C2205,R002,Laptop,2024-01-04,4.9,Product Defect,1
C1429,R009,TV,2024-04-19,3.6,Rude Staff,2
C8228,R004,TV,2024-02-15,4.7,Late Delivery,4
C2527,R003,Washing Machine,2024-04-17,4.8,Unresponsive Support,4
C1894,R006,TV,2024-01-16,4.6,Installation Delay,5
C8907,R004,Laptop,2024-01-05,3.9,Late Delivery,1
C4206,R004,Washing Machine,2024-02-29,4.1,Product Defect,3
C3004,R001,TV,2024-03-09,3.2,None,4
C5811,R005,Smartphone,2024-05-24,3.0,Rude Staff,3
C3768,R004,TV,2024-06-20,2.5,None,1
C9698,R010,Smartphone,2024-03-01,3.2,None,2
C8597,R010,Washing Machine,2024-05-29,2.7,Late Delivery,1
C6615,R007,AC,2024-01-05,3.1,Product Defect,1
C1439,R004,AC,2024-02-22,2.2,Unresponsive Support,5
C1234,R007,Smartphone,2024-01-19,2.1,None,4
C5858,R005,Laptop,2024-03-07,2.2,Rude Staff,2
C2555,R008,Smartphone,2024-06-30,3.2,None,4
C4880,R003,Laptop,2024-05-05,2.9,Late Delivery,3
C3694,R008,AC,2024-05-08,3.0,Installation Delay,5
C7315,R010,Laptop,2024-04-10,3.9,Unresponsive Support,2
C3510,R008,Washing Machine,2024-03-28,4.0,Product Defect,2
C6620,R004,TV,2024-05-02,3.5,Product Defect,4
C9836,R001,AC,2024-02-10,4.1,Unresponsive Support,2
C6118,R003,Laptop,2024-02-28,4.2,None,2
C3686,R002,Laptop,2024-05-29,2.8,Rude Staff,3
C9601,R007,Smartphone,2024-05-30,4.3,Installation Delay,2
C9510,R009,Laptop,2024-04-09,2.1,Product Defect,1
C4693,R005,AC,2024-04-19,4.3,Late Delivery,2
C7692,R007,Washing Machine,2024-01-07,2.4,Unresponsive Support,2
C5787,R010,AC,2024-04-18,3.0,None,4
C7311,R002,AC,2024-06-17,3.6,Installation Delay,3
C5898,R009,Smartphone,2024-03-19,2.5,None,4
C6796,R004,TV,2024-06-18,4.1,Installation Delay,4
C6418,R003,Smartphone,2024-05-23,2.9,Unresponsive Support,1
C1448,R009,AC,2024-06-10,3.9,Late Delivery,3
C8749,R002,AC,2024-05-03,2.8,Late Delivery,4
C2800,R010,Washing Machine,2024-01-24,4.6,Product Defect,1
C1536,R005,Laptop,2024-05-07,5.0,Installation Delay,3
C1556,R009,Washing Machine,2024-03-04,2.3,Late Delivery,4
C3620,R006,TV,2024-04-14,4.7,Rude Staff,5
C9588,R002,TV,2024-03-17,2.5,Installation Delay,5
C9125,R009,Laptop,2024-04-14,4.3,Rude Staff,1
C7640,R009,Smartphone,2024-06-17,4.0,None,5
C8399,R008,Laptop,2024-06-05,3.7,Rude Staff,3
C4484,R001,Smartphone,2024-02-07,2.8,Installation Delay,4
C7820,R008,AC,2024-05-09,2.9,None,5
C6099,R008,Smartphone,2024-03-17,4.2,None,4
C9767,R010,AC,2024-03-09,2.0,None,5
C1469,R001,Washing Machine,2024-01-06,2.3,Late Delivery,2
C4425,R008,TV,2024-04-18,3.7,None,5
C1719,R008,Washing Machine,2024-02-09,2.8,Product Defect,5
C7533,R010,Laptop,2024-04-26,4.8,Rude Staff,5
C3820,R009,Washing Machine,2024-01-13,4.7,Product Defect,3
C6022,R009,Smartphone,2024-02-03,4.6,Product Defect,4
C5596,R003,Washing Machine,2024-01-18,4.0,Product Defect,5
C7680,R002,AC,2024-06-27,2.1,Late Delivery,1
C1719,R003,AC,2024-01-02,3.3,Product Defect,1
C4270,R004,AC,2024-06-12,3.3,Product Defect,1
C2051,R009,AC,2024-01-18,4.8,Installation Delay,2
C2398,R009,Smartphone,2024-03-17,2.0,None,3
C4403,R002,AC,2024-06-09,5.0,Product Defect,5
C8501,R002,TV,2024-02-26,3.3,None,3
C6272,R002,Washing Machine,2024-05-03,4.0,Rude Staff,3
C8396,R003,Washing Machine,2024-04-21,4.3,Unresponsive Support,5
C1979,R002,Laptop,2024-03-27,4.1,Product Defect,5
C4073,R010,TV,2024-04-08,3.3,Rude Staff,3
C3995,R002,Laptop,2024-01-23,3.0,Product Defect,5
C7691,R009,Smartphone,2024-04-17,2.3,Rude Staff,5
C9183,R007,Washing Machine,2024-01-03,2.1,Product Defect,1
C6109,R006,AC,2024-02-18,2.3,Late Delivery,1
C6222,R010,AC,2024-03-18,2.6,Late Delivery,5
C5856,R004,Smartphone,2024-01-01,3.4,Rude Staff,3
C1677,R005,Laptop,2024-01-04,2.7,Product Defect,2
C6573,R010,TV,2024-03-17,2.8,None,2
C5935,R002,Smartphone,2024-05-09,2.3,Product Defect,1
C8035,R007,Laptop,2024-04-17,4.6,Rude Staff,2
C4737,R006,Smartphone,2024-02-07,4.6,Rude Staff,4
C3503,R004,Smartphone,2024-02-22,3.0,Late Delivery,1
C2172,R008,AC,2024-06-07,3.9,Product Defect,1
C3760,R010,Smartphone,2024-01-09,2.2,Late Delivery,4
C2547,R003,TV,2024-04-08,3.4,Unresponsive Support,3
C8001,R003,AC,2024-06-06,4.5,Unresponsive Support,4
C5120,R008,Smartphone,2024-04-21,3.7,Unresponsive Support,4
C4010,R002,TV,2024-05-21,3.2,Product Defect,1
C1868,R008,AC,2024-05-12,2.8,Installation Delay,4
C9784,R007,Smartphone,2024-03-23,3.0,Installation Delay,2
C5641,R002,TV,2024-01-26,4.2,Rude Staff,5
C9120,R002,Laptop,2024-02-04,2.6,Product Defect,3
C7779,R006,Laptop,2024-05-13,2.7,None,1
C3833,R009,TV,2024-02-28,3.6,Late Delivery,1
C7148,R001,Laptop,2024-01-01,4.1,Installation Delay,1
C9063,R009,Laptop,2024-05-22,4.9,Unresponsive Support,4
C1003,R003,AC,2024-05-14,3.5,None,3
C4137,R004,Laptop,2024-01-15,4.5,Installation Delay,3
C5977,R003,Smartphone,2024-04-27,4.8,None,5
C4608,R004,Washing Machine,2024-05-11,3.9,Unresponsive Support,1
C9157,R002,Smartphone,2024-05-08,3.4,Late Delivery,2
C2815,R010,Smartphone,2024-03-22,2.7,None,1
C1689,R006,Washing Machine,2024-02-06,4.2,Rude Staff,2
C1860,R008,Laptop,2024-01-18,4.7,None,3
C5080,R003,Washing Machine,2024-03-04,4.8,Product Defect,4
C2198,R006,AC,2024-04-07,2.2,Unresponsive Support,5
C2898,R007,AC,2024-04-01,2.9,Installation Delay,1
C6812,R001,TV,2024-04-15,2.6,None,4
C9978,R009,Washing Machine,2024-06-12,4.6,Installation Delay,1
C1871,R001,Washing Machine,2024-06-22,4.5,Rude Staff,1
C2984,R005,Washing Machine,2024-06-26,2.0,None,1
C4766,R007,AC,2024-05-08,4.7,Late Delivery,2
C9789,R002,AC,2024-02-03,4.7,Installation Delay,4
C9183,R004,Washing Machine,2024-02-09,4.6,Late Delivery,3
C5965,R009,Laptop,2024-04-01,3.5,Product Defect,1
C2358,R006,AC,2024-05-14,3.4,Unresponsive Support,2
C4381,R004,Laptop,2024-03-28,4.8,Product Defect,5
C8250,R008,Laptop,2024-05-17,2.5,None,2
C5162,R009,AC,2024-03-29,2.9,None,4
C3897,R005,TV,2024-06-26,3.9,Product Defect,3
C7638,R002,Smartphone,2024-05-30,2.9,None,4
C5243,R008,TV,2024-04-13,3.3,Installation Delay,1
C2689,R003,Laptop,2024-05-31,2.2,Late Delivery,4
C8380,R004,Laptop,2024-01-22,2.8,Unresponsive Support,3
C2917,R009,TV,2024-01-27,4.1,Installation Delay,5
C3555,R007,TV,2024-01-02,4.5,Product Defect,2
C5058,R009,TV,2024-06-09,3.7,Late Delivery,4
C8939,R002,Smartphone,2024-01-21,4.7,Installation Delay,2
C3919,R006,Smartphone,2024-06-28,2.9,Installation Delay,3
C7416,R005,AC,2024-04-14,4.1,Installation Delay,2
C2689,R008,Smartphone,2024-01-07,4.6,Installation Delay,2
C5655,R004,AC,2024-01-21,3.9,None,2
C2070,R002,Laptop,2024-03-13,3.1,None,5
C7500,R007,AC,2024-04-29,2.1,Unresponsive Support,5
C4301,R008,Laptop,2024-02-04,3.5,None,5
C4732,R004,Laptop,2024-02-15,2.4,Product Defect,4
C9961,R007,Smartphone,2024-04-07,2.5,None,4
C7280,R006,Washing Machine,2024-03-13,3.3,Rude Staff,2
C6593,R009,Washing Machine,2024-04-16,2.2,Rude Staff,2
C1049,R007,TV,2024-02-11,4.7,None,1
C9641,R007,Washing Machine,2024-05-03,2.4,Installation Delay,3
C3234,R002,Washing Machine,2024-04-29,4.7,Late Delivery,3
C7009,R004,Smartphone,2024-01-05,4.7,None,3
C5547,R008,Laptop,2024-04-30,4.5,Unresponsive Support,4
C2210,R003,Laptop,2024-05-09,3.6,Rude Staff,1
C9489,R008,AC,2024-03-11,4.5,Installation Delay,3
C5693,R010,Laptop,2024-05-20,2.9,Product Defect,2
C8269,R003,TV,2024-05-26,3.0,Unresponsive Support,3
C8421,R005,TV,2024-02-06,2.2,Product Defect,5
C9997,R007,Smartphone,2024-06-10,4.3,None,4
C1087,R004,AC,2024-01-11,4.9,Rude Staff,5
C7237,R006,Smartphone,2024-06-15,4.8,None,4
C8514,R002,TV,2024-04-08,4.5,Unresponsive Support,1
C1158,R010,Laptop,2024-05-12,3.5,Unresponsive Support,2
C8073,R002,AC,2024-01-02,4.5,Unresponsive Support,3
C3219,R009,Smartphone,2024-02-17,3.0,Installation Delay,4
C5565,R004,AC,2024-05-06,2.7,Installation Delay,1
C3626,R005,TV,2024-05-05,2.3,Product Defect,3
C8643,R006,AC,2024-02-16,4.8,None,4
C6044,R003,AC,2024-05-30,3.3,Rude Staff,3
C4207,R003,TV,2024-05-04,3.7,Product Defect,5
C8441,R007,TV,2024-01-02,4.5,None,4
C8349,R001,Washing Machine,2024-01-11,3.5,None,5
C5255,R003,Laptop,2024-01-16,3.2,None,1
C7468,R002,TV,2024-01-22,2.6,Product Defect,3
C7512,R001,TV,2024-03-21,4.1,Installation Delay,3
C2641,R010,Washing Machine,2024-04-27,2.2,Installation Delay,5
C2636,R010,TV,2024-05-10,3.5,Product Defect,4
C5260,R005,Smartphone,2024-01-14,2.1,Installation Delay,4
C3586,R008,TV,2024-01-03,4.5,Rude Staff,1
C6907,R008,TV,2024-01-23,2.7,Late Delivery,5
C5583,R010,Washing Machine,2024-05-05,3.6,Rude Staff,2
C9143,R005,AC,2024-05-05,4.5,None,5
C6886,R007,Washing Machine,2024-01-11,4.6,Installation Delay,5
C1352,R004,Laptop,2024-05-15,4.8,Rude Staff,5
C1526,R006,Smartphone,2024-03-20,2.8,Unresponsive Support,2
C5950,R005,Washing Machine,2024-01-29,5.0,Rude Staff,1
C5898,R005,Laptop,2024-05-03,2.3,Product Defect,1
C8644,R002,Laptop,2024-01-13,4.5,Product Defect,3
C3264,R010,AC,2024-02-11,2.9,Rude Staff,1
C5235,R009,TV,2024-04-14,2.2,Rude Staff,1
C8138,R007,Laptop,2024-04-24,4.7,Unresponsive Support,3
C8401,R010,Laptop,2024-06-29,3.5,None,4
C6687,R003,Washing Machine,2024-06-07,4.1,None,2
C2149,R005,Smartphone,2024-04-09,2.6,Rude Staff,3
C8277,R001,Laptop,2024-03-04,4.1,Rude Staff,2
C3992,R009,TV,2024-03-27,3.9,Rude Staff,5
C7139,R001,AC,2024-03-06,2.9,Late Delivery,5
C7967,R010,Laptop,2024-05-03,2.5,Product Defect,2
C5172,R009,Smartphone,2024-03-15,3.4,Product Defect,4
C6735,R002,Laptop,2024-01-25,4.7,Unresponsive Support,2
C2250,R010,TV,2024-05-06,4.7,Rude Staff,5
C6175,R005,Washing Machine,2024-04-30,2.0,Rude Staff,5
C6113,R002,AC,2024-06-10,3.4,Late Delivery,5
C2251,R007,Smartphone,2024-05-11,3.4,Product Defect,2
C5971,R010,AC,2024-05-26,4.3,Rude Staff,4
C1352,R009,Laptop,2024-04-01,2.2,Product Defect,1
C4799,R003,Washing Machine,2024-02-07,3.0,Late Delivery,3
C7355,R005,Washing Machine,2024-04-07,2.6,Installation Delay,1
C3775,R007,Smartphone,2024-05-31,2.7,None,4
C9726,R002,TV,2024-04-29,3.2,Unresponsive Support,5
C5621,R004,TV,2024-06-22,2.5,Late Delivery,2
C8785,R008,AC,2024-06-11,3.6,Installation Delay,4
C9025,R007,Washing Machine,2024-03-07,4.4,Rude Staff,4
C8847,R008,Smartphone,2024-03-02,3.7,None,4
C7145,R007,AC,2024-03-05,3.0,Unresponsive Support,1
C6789,R002,Laptop,2024-02-11,2.5,Installation Delay,4
C2502,R005,TV,2024-04-08,2.3,Rude Staff,1
C2825,R004,TV,2024-05-21,3.4,None,4
C2915,R005,Washing Machine,2024-05-03,4.2,Rude Staff,3
C2872,R008,Smartphone,2024-02-07,4.0,Unresponsive Support,3
C4803,R001,TV,2024-04-14,5.0,Installation Delay,1
C5007,R010,Washing Machine,2024-04-09,3.5,Installation Delay,2
C9805,R009,Smartphone,2024-06-07,3.9,None,1
C1131,R008,AC,2024-06-26,3.6,Unresponsive Support,2
C5520,R007,AC,2024-02-18,5.0,None,2
C9091,R001,Washing Machine,2024-01-23,2.2,Late Delivery,4
C5049,R005,Laptop,2024-04-21,2.5,Unresponsive Support,2
C1527,R005,TV,2024-06-12,4.5,Late Delivery,2
C1710,R002,Laptop,2024-02-27,4.3,Late Delivery,3
C8283,R008,TV,2024-01-31,3.2,Rude Staff,2
C9134,R003,AC,2024-03-14,4.7,Unresponsive Support,5
C2035,R002,TV,2024-02-06,4.7,Unresponsive Support,5
C7760,R002,Laptop,2024-04-11,4.1,Installation Delay,3
C3820,R002,AC,2024-01-04,3.8,Installation Delay,2
C1009,R010,AC,2024-05-14,4.0,Late Delivery,5
C1169,R001,Laptop,2024-03-22,2.1,Unresponsive Support,2
C1693,R007,Washing Machine,2024-04-16,3.8,Installation Delay,4
C8865,R001,TV,2024-06-10,3.2,Product Defect,3
C7899,R006,TV,2024-01-28,4.0,Product Defect,2
C6084,R006,Laptop,2024-01-07,3.3,Late Delivery,4
C4239,R005,Laptop,2024-02-13,2.1,Installation Delay,5
C6003,R001,AC,2024-01-13,2.3,Product Defect,4
C1419,R004,AC,2024-01-16,2.7,Installation Delay,4
C1685,R004,Smartphone,2024-04-06,3.8,None,3
C1713,R006,AC,2024-06-21,2.5,Installation Delay,4
C8025,R006,TV,2024-06-08,4.6,Installation Delay,1
C7940,R009,AC,2024-03-07,2.1,None,3
C5784,R007,Laptop,2024-03-24,2.5,Installation Delay,4
C6123,R003,Laptop,2024-06-30,2.4,Rude Staff,4
C3921,R010,Washing Machine,2024-01-29,3.8,Unresponsive Support,4
C3546,R001,Washing Machine,2024-05-04,4.3,Unresponsive Support,4
C5118,R001,AC,2024-02-10,2.5,Late Delivery,5
C8546,R008,Washing Machine,2024-05-10,2.9,Late Delivery,1
C1284,R002,Washing Machine,2024-01-16,2.6,Late Delivery,1
C2123,R008,AC,2024-06-08,3.1,Product Defect,5
C1972,R008,TV,2024-03-05,2.8,Unresponsive Support,2
C7238,R001,TV,2024-05-26,2.8,None,1
C8197,R005,Smartphone,2024-06-30,4.2,Rude Staff,4
C4208,R001,AC,2024-02-20,4.4,Rude Staff,3
C4450,R009,Laptop,2024-05-15,2.3,Product Defect,5
C1128,R010,AC,2024-02-19,2.5,Product Defect,3
C9034,R005,Smartphone,2024-05-14,4.5,None,4
C5471,R007,Smartphone,2024-05-20,3.2,Rude Staff,5
C3353,R003,Smartphone,2024-04-21,3.0,None,5
C6929,R009,TV,2024-03-31,4.3,Installation Delay,3
C5175,R006,Washing Machine,2024-02-20,2.3,Installation Delay,4
C1206,R003,Laptop,2024-01-23,2.3,None,2
C9312,R010,Smartphone,2024-01-31,4.3,Rude Staff,4
C3887,R002,AC,2024-04-30,4.1,Unresponsive Support,1
C5170,R010,Smartphone,2024-02-05,5.0,Rude Staff,5
C1955,R009,TV,2024-01-16,2.3,Rude Staff,3
C7775,R007,TV,2024-06-01,2.4,None,3
C2625,R009,AC,2024-05-06,4.2,Installation Delay,5
C9228,R010,AC,2024-03-03,4.2,Installation Delay,5
C4696,R005,TV,2024-04-02,2.1,Unresponsive Support,1
C1171,R001,AC,2024-01-31,4.2,Late Delivery,5
C7145,R009,AC,2024-04-29,2.4,Product Defect,2
C4134,R001,TV,2024-05-13,2.9,Installation Delay,2
C2421,R010,AC,2024-06-14,4.3,Rude Staff,5
C8480,R009,Washing Machine,2024-02-12,4.0,None,3
C9339,R007,TV,2024-02-11,3.5,Unresponsive Support,5
C8883,R001,Washing Machine,2024-05-27,2.8,Late Delivery,4
C7450,R002,Smartphone,2024-06-05,3.5,Unresponsive Support,3
C5623,R004,Smartphone,2024-01-30,2.8,Installation Delay,2
C9184,R002,TV,2024-03-18,2.8,Unresponsive Support,1
C8180,R009,Washing Machine,2024-01-08,2.6,Rude Staff,1
C5235,R009,Smartphone,2024-01-09,2.1,Product Defect,1
C7371,R002,Washing Machine,2024-06-10,3.5,Late Delivery,3
C9914,R009,Laptop,2024-02-13,4.8,Late Delivery,5
C4348,R009,Washing Machine,2024-01-28,4.4,Installation Delay,4
C1129,R008,TV,2024-05-27,4.2,Unresponsive Support,3
C2057,R002,Washing Machine,2024-06-25,4.2,None,5
C4633,R006,AC,2024-01-08,4.8,Product Defect,3
C4523,R006,Smartphone,2024-02-22,2.9,None,4
C2561,R001,TV,2024-06-10,2.3,Unresponsive Support,2
C6089,R005,AC,2024-04-10,3.4,Installation Delay,4
C9229,R008,Smartphone,2024-03-31,4.8,Rude Staff,2
C3870,R001,Washing Machine,2024-04-13,2.8,Rude Staff,1
C1218,R001,AC,2024-03-26,3.6,Late Delivery,4
C1049,R009,Washing Machine,2024-03-10,3.1,Installation Delay,2
C6466,R002,Smartphone,2024-02-03,2.3,Product Defect,3
C1380,R002,Washing Machine,2024-02-03,4.9,None,1
C4218,R002,TV,2024-04-09,2.6,Product Defect,3
C7315,R007,Smartphone,2024-03-12,3.4,Late Delivery,2
C4120,R009,Laptop,2024-05-15,4.6,None,2
C4715,R001,TV,2024-05-12,3.7,None,1
C5914,R005,AC,2024-04-17,2.1,None,2
C8975,R007,Smartphone,2024-06-10,2.1,Rude Staff,3
C5825,R004,Laptop,2024-02-20,2.5,Installation Delay,5
C6262,R009,Laptop,2024-04-10,4.2,Late Delivery,3
C6937,R006,Smartphone,2024-04-13,3.8,None,5
C9501,R002,AC,2024-04-08,3.9,None,4
C7383,R010,TV,2024-05-07,3.1,Unresponsive Support,1
C7453,R010,AC,2024-02-01,4.7,None,1
C1741,R007,Washing Machine,2024-03-21,3.6,Product Defect,5
C5529,R008,Washing Machine,2024-01-23,2.4,Unresponsive Support,1
C9085,R006,TV,2024-06-21,3.8,Rude Staff,3
C9758,R005,AC,2024-06-13,2.2,None,5
C1785,R002,Smartphone,2024-04-06,2.6,Unresponsive Support,2
C1488,R005,Smartphone,2024-04-05,4.3,Late Delivery,2
C1968,R002,Washing Machine,2024-03-14,2.4,Unresponsive Support,3
