date,region_id,product_category,brand,units_sold,price,marketing_spend
2024-02-11,R008,Smartphone,HP,71,75000,31280
2024-02-11,R008,AC,LG,111,45000,19424
2024-02-11,R008,TV,Sony,81,20000,36243
2024-02-11,R008,Washing Machine,LG,136,60000,14025
2024-02-11,R009,Laptop,Whirlpool,128,60000,8778
2024-02-11,R009,Smartphone,HP,146,20000,27742
2024-02-11,R009,AC,LG,145,75000,6461
2024-02-11,R009,TV,LG,137,60000,19719
2024-02-11,R009,Washing Machine,Sony,107,60000,33190
2024-02-11,R010,Laptop,LG,93,45000,11701
2024-02-11,R010,Smartphone,Sony,111,30000,25675
2024-02-11,R010,AC,LG,129,75000,38772
2024-02-11,R010,TV,HP,123,75000,34897
2024-02-11,R010,Washing Machine,Sony,66,75000,11399
2024-02-12,R001,Laptop,HP,57,75000,26877
2024-02-12,R001,Smartphone,HP,51,20000,25969
2024-02-12,R001,AC,Samsung,65,75000,22157
2024-02-12,R001,TV,LG,36,20000,16107
2024-02-12,R001,Washing Machine,LG,113,45000,31681
2024-02-12,R002,Laptop,LG,73,45000,20023
2024-02-12,R002,Smartphone,Samsung,129,30000,30541
2024-02-12,R002,AC,Samsung,135,60000,15894
2024-02-12,R002,TV,Samsung,73,30000,39993
2024-02-12,R002,Washing Machine,Whirlpool,120,20000,6808
2024-02-12,R003,Laptop,Samsung,75,30000,27705
2024-02-12,R003,Smartphone,HP,80,45000,21933
2024-02-12,R003,AC,Sony,111,60000,39400
2024-02-12,R003,TV,Samsung,148,60000,8081
2024-02-12,R003,Washing Machine,LG,100,75000,18300
2024-02-12,R004,Laptop,Sony,35,75000,5075
2024-02-12,R004,Smartphone,HP,103,30000,32506
2024-02-12,R004,AC,HP,117,60000,22131
2024-02-12,R004,TV,HP,82,60000,39326
2024-02-12,R004,Washing Machine,Samsung,94,45000,22712
2024-02-12,R005,Laptop,Whirlpool,76,45000,34374
2024-02-12,R005,Smartphone,HP,82,75000,28342
2024-02-12,R005,AC,Sony,140,20000,26875
2024-02-12,R005,TV,Samsung,24,60000,25008
2024-02-12,R005,Washing Machine,HP,65,75000,8748
2024-02-12,R006,Laptop,Whirlpool,118,60000,38841
2024-02-12,R006,Smartphone,Sony,49,20000,25193
2024-02-12,R006,AC,Samsung,127,45000,38813
2024-02-12,R006,TV,HP,91,30000,8591
2024-02-12,R006,Washing Machine,HP,59,75000,19791
2024-02-12,R007,Laptop,Whirlpool,74,20000,38942
2024-02-12,R007,Smartphone,LG,104,60000,32878
2024-02-12,R007,AC,Sony,57,30000,23755
2024-02-12,R007,TV,Sony,138,20000,8706
2024-02-12,R007,Washing Machine,LG,126,75000,30901
2024-02-12,R008,Laptop,Whirlpool,79,75000,18077
2024-02-12,R008,Smartphone,LG,33,60000,33277
2024-02-12,R008,AC,LG,41,20000,24992
2024-02-12,R008,TV,Whirlpool,60,75000,28840
2024-02-12,R008,Washing Machine,Samsung,88,30000,28034
2024-02-12,R009,Laptop,Samsung,40,60000,25875
2024-02-12,R009,Smartphone,Samsung,106,20000,19098
2024-02-12,R009,AC,Whirlpool,114,20000,23262
2024-02-12,R009,TV,LG,81,75000,33946
2024-02-12,R009,Washing Machine,LG,95,60000,31845
2024-02-12,R010,Laptop,HP,99,30000,35128
2024-02-12,R010,Smartphone,HP,86,75000,27269
2024-02-12,R010,AC,Sony,119,45000,24228
2024-02-12,R010,TV,HP,122,60000,18159
2024-02-12,R010,Washing Machine,Samsung,99,20000,20445
2024-02-13,R001,Laptop,Whirlpool,96,30000,33045
2024-02-13,R001,Smartphone,Sony,64,45000,36560
2024-02-13,R001,AC,Sony,73,60000,39036
2024-02-13,R001,TV,Sony,137,45000,28380
2024-02-13,R001,Washing Machine,Samsung,117,75000,38647
2024-02-13,R002,Laptop,Whirlpool,38,75000,10888
2024-02-13,R002,Smartphone,Sony,61,75000,14355
2024-02-13,R002,AC,Sony,38,20000,34030
2024-02-13,R002,TV,Whirlpool,136,20000,19304
2024-02-13,R002,Washing Machine,Sony,86,60000,5792
2024-02-13,R003,Laptop,Samsung,115,45000,36558
2024-02-13,R003,Smartphone,LG,55,75000,14307
2024-02-13,R003,AC,Samsung,72,20000,24711
2024-02-13,R003,TV,Whirlpool,148,60000,24063
2024-02-13,R003,Washing Machine,LG,71,60000,30287
2024-02-13,R004,Laptop,Samsung,97,45000,7605
2024-02-13,R004,Smartphone,Samsung,30,75000,28094
2024-02-13,R004,AC,LG,100,60000,5344
2024-02-13,R004,TV,Sony,130,30000,20997
2024-02-13,R004,Washing Machine,Sony,38,45000,39676
2024-02-13,R005,Laptop,LG,55,20000,7418
2024-02-13,R005,Smartphone,HP,128,75000,8548
2024-02-13,R005,AC,HP,47,45000,9559
2024-02-13,R005,TV,LG,69,45000,33148
2024-02-13,R005,Washing Machine,HP,126,60000,16694
2024-02-13,R006,Laptop,HP,64,30000,39518
2024-02-13,R006,Smartphone,Whirlpool,60,20000,10343
2024-02-13,R006,AC,Sony,109,75000,26889
2024-02-13,R006,TV,Whirlpool,150,60000,34658
2024-02-13,R006,Washing Machine,Whirlpool,72,75000,31758
2024-02-13,R007,Laptop,Whirlpool,136,60000,7095
2024-02-13,R007,Smartphone,Whirlpool,119,30000,9697
2024-02-13,R007,AC,Samsung,123,20000,17587
2024-02-13,R007,TV,LG,108,60000,18770
2024-02-13,R007,Washing Machine,HP,132,60000,9757
2024-02-13,R008,Laptop,HP,52,20000,12462
2024-02-13,R008,Smartphone,Sony,26,20000,17678
2024-02-13,R008,AC,Whirlpool,106,75000,20147
2024-02-13,R008,TV,HP,127,60000,23964
2024-02-13,R008,Washing Machine,Samsung,120,30000,31387
2024-02-13,R009,Laptop,Sony,28,45000,19417
2024-02-13,R009,Smartphone,Sony,137,30000,24882
2024-02-13,R009,AC,LG,46,30000,32245
2024-02-13,R009,TV,Whirlpool,97,45000,18824
2024-02-13,R009,Washing Machine,Samsung,90,45000,29781
2024-02-13,R010,Laptop,Sony,149,30000,16691
2024-02-13,R010,Smartphone,Samsung,35,45000,32868
2024-02-13,R010,AC,Whirlpool,148,45000,18901
2024-02-13,R010,TV,Samsung,53,20000,33543
2024-02-13,R010,Washing Machine,Whirlpool,37,20000,30181
2024-02-14,R001,Laptop,Samsung,44,60000,34862
2024-02-14,R001,Smartphone,Whirlpool,25,60000,9929
2024-02-14,R001,AC,Sony,34,30000,15936
2024-02-14,R001,TV,HP,88,30000,13745
2024-02-14,R001,Washing Machine,Samsung,41,20000,36557
2024-02-14,R002,Laptop,HP,88,75000,32462
2024-02-14,R002,Smartphone,LG,58,30000,32541
2024-02-14,R002,AC,Whirlpool,64,45000,36590
2024-02-14,R002,TV,Sony,106,45000,24413
2024-02-14,R002,Washing Machine,LG,24,75000,12564
2024-02-14,R003,Laptop,LG,87,30000,19705
2024-02-14,R003,Smartphone,HP,87,30000,36890
2024-02-14,R003,AC,Samsung,43,45000,15649
2024-02-14,R003,TV,Samsung,36,60000,13281
2024-02-14,R003,Washing Machine,Samsung,133,30000,37175
2024-02-14,R004,Laptop,LG,88,75000,10965
2024-02-14,R004,Smartphone,Whirlpool,35,60000,7227
2024-02-14,R004,AC,Sony,53,45000,23127
2024-02-14,R004,TV,Whirlpool,66,45000,37233
2024-02-14,R004,Washing Machine,HP,30,60000,31731
2024-02-14,R005,Laptop,Whirlpool,50,75000,37568
2024-02-14,R005,Smartphone,HP,83,30000,15902
2024-02-14,R005,AC,LG,91,60000,30800
2024-02-14,R005,TV,Whirlpool,145,20000,11543
2024-02-14,R005,Washing Machine,LG,47,75000,12375
2024-02-14,R006,Laptop,LG,37,60000,21435
2024-02-14,R006,Smartphone,HP,49,75000,12684
2024-02-14,R006,AC,LG,85,45000,12080
2024-02-14,R006,TV,HP,38,30000,14809
2024-02-14,R006,Washing Machine,Whirlpool,23,45000,5493
2024-02-14,R007,Laptop,Whirlpool,64,20000,33308
2024-02-14,R007,Smartphone,Sony,117,60000,19728
2024-02-14,R007,AC,LG,96,45000,36160
2024-02-14,R007,TV,Samsung,46,45000,29959
2024-02-14,R007,Washing Machine,HP,67,75000,18463
2024-02-14,R008,Laptop,Whirlpool,38,30000,14437
2024-02-14,R008,Smartphone,HP,110,30000,15007
2024-02-14,R008,AC,Sony,76,75000,36773
2024-02-14,R008,TV,HP,84,45000,25877
2024-02-14,R008,Washing Machine,Samsung,59,30000,33954
2024-02-14,R009,Laptop,Whirlpool,86,20000,30330
2024-02-14,R009,Smartphone,Samsung,102,30000,22476
2024-02-14,R009,AC,LG,62,30000,29208
2024-02-14,R009,TV,Samsung,74,30000,39024
2024-02-14,R009,Washing Machine,Samsung,96,20000,18694
2024-02-14,R010,Laptop,Sony,124,75000,36566
2024-02-14,R010,Smartphone,Samsung,125,60000,37868
2024-02-14,R010,AC,HP,28,30000,30093
2024-02-14,R010,TV,HP,65,20000,10307
2024-02-14,R010,Washing Machine,Samsung,145,30000,13692
2024-02-15,R001,Laptop,Samsung,62,20000,32733
2024-02-15,R001,Smartphone,Sony,132,30000,38071
2024-02-15,R001,AC,Samsung,147,45000,25612
2024-02-15,R001,TV,LG,134,20000,33185
2024-02-15,R001,Washing Machine,HP,95,30000,18777
2024-02-15,R002,Laptop,HP,125,30000,14819
2024-02-15,R002,Smartphone,LG,95,20000,25048
2024-02-15,R002,AC,HP,138,30000,25558
2024-02-15,R002,TV,HP,30,75000,6607
2024-02-15,R002,Washing Machine,Samsung,118,20000,8465
2024-02-15,R003,Laptop,Sony,84,60000,18204
2024-02-15,R003,Smartphone,Samsung,79,30000,27859
2024-02-15,R003,AC,HP,129,60000,16975
2024-02-15,R003,TV,HP,32,20000,16976
2024-02-15,R003,Washing Machine,Samsung,61,45000,6415
2024-02-15,R004,Laptop,LG,137,60000,21104
2024-02-15,R004,Smartphone,Whirlpool,142,75000,37141
2024-02-15,R004,AC,Samsung,129,75000,33690
2024-02-15,R004,TV,Sony,139,75000,16463
2024-02-15,R004,Washing Machine,LG,111,20000,31765
2024-02-15,R005,Laptop,HP,114,60000,25549
2024-02-15,R005,Smartphone,Sony,97,60000,28842
2024-02-15,R005,AC,Sony,92,75000,22775
2024-02-15,R005,TV,HP,49,30000,35384
2024-02-15,R005,Washing Machine,Samsung,33,75000,15097
2024-02-15,R006,Laptop,Whirlpool,21,45000,26210
2024-02-15,R006,Smartphone,Sony,70,30000,37858
2024-02-15,R006,AC,HP,37,30000,30369
2024-02-15,R006,TV,Whirlpool,122,45000,31139
2024-02-15,R006,Washing Machine,HP,138,60000,35517
2024-02-15,R007,Laptop,Samsung,104,30000,24804
2024-02-15,R007,Smartphone,Whirlpool,57,20000,10997
2024-02-15,R007,AC,Whirlpool,127,75000,33194
2024-02-15,R007,TV,HP,130,75000,11800
2024-02-15,R007,Washing Machine,LG,52,30000,6657
2024-02-15,R008,Laptop,Sony,136,30000,29512
2024-02-15,R008,Smartphone,Whirlpool,63,75000,23098
2024-02-15,R008,AC,Sony,103,30000,11392
2024-02-15,R008,TV,LG,24,20000,16044
2024-02-15,R008,Washing Machine,HP,45,60000,33961
2024-02-15,R009,Laptop,HP,29,45000,29499
2024-02-15,R009,Smartphone,Samsung,47,75000,39232
2024-02-15,R009,AC,Samsung,99,30000,15496
2024-02-15,R009,TV,HP,86,60000,32036
2024-02-15,R009,Washing Machine,HP,85,30000,30631
2024-02-15,R010,Laptop,HP,79,45000,16708
2024-02-15,R010,Smartphone,Samsung,64,30000,19146
2024-02-15,R010,AC,Samsung,115,45000,25444
2024-02-15,R010,TV,Whirlpool,115,75000,11026
2024-02-15,R010,Washing Machine,Whirlpool,124,20000,16335
2024-02-16,R001,Laptop,HP,59,45000,11528
2024-02-16,R001,Smartphone,HP,84,30000,6425
2024-02-16,R001,AC,Sony,120,45000,14299
2024-02-16,R001,TV,LG,137,30000,16076
2024-02-16,R001,Washing Machine,Sony,40,30000,9511
2024-02-16,R002,Laptop,HP,96,30000,28776
2024-02-16,R002,Smartphone,Samsung,71,30000,27668
2024-02-16,R002,AC,Sony,28,45000,14752
2024-02-16,R002,TV,HP,36,75000,28883
2024-02-16,R002,Washing Machine,Sony,79,45000,36342
2024-02-16,R003,Laptop,Sony,100,45000,21727
2024-02-16,R003,Smartphone,HP,119,20000,6056
2024-02-16,R003,AC,LG,135,20000,14327
2024-02-16,R003,TV,HP,34,20000,32781
2024-02-16,R003,Washing Machine,Sony,148,30000,18623
2024-02-16,R004,Laptop,Samsung,107,75000,10056
2024-02-16,R004,Smartphone,Sony,93,60000,7274
2024-02-16,R004,AC,Samsung,120,20000,11221
2024-02-16,R004,TV,Sony,34,30000,36453
2024-02-16,R004,Washing Machine,HP,71,30000,35471
2024-02-16,R005,Laptop,Samsung,67,75000,27960
2024-02-16,R005,Smartphone,HP,85,30000,31495
2024-02-16,R005,AC,Whirlpool,56,60000,17684
2024-02-16,R005,TV,Samsung,52,45000,13505
2024-02-16,R005,Washing Machine,HP,135,45000,29929
2024-02-16,R006,Laptop,Samsung,85,20000,30865
2024-02-16,R006,Smartphone,Samsung,71,30000,11602
2024-02-16,R006,AC,Sony,77,30000,7637
2024-02-16,R006,TV,Sony,125,30000,14690
2024-02-16,R006,Washing Machine,Sony,111,45000,17394
2024-02-16,R007,Laptop,Samsung,112,30000,11288
2024-02-16,R007,Smartphone,Samsung,70,75000,33604
2024-02-16,R007,AC,Whirlpool,150,30000,15324
2024-02-16,R007,TV,LG,137,60000,9995
2024-02-16,R007,Washing Machine,Samsung,94,60000,6791
2024-02-16,R008,Laptop,HP,124,20000,26322
2024-02-16,R008,Smartphone,Sony,67,30000,20036
2024-02-16,R008,AC,Samsung,91,45000,6025
2024-02-16,R008,TV,HP,45,75000,16574
2024-02-16,R008,Washing Machine,HP,35,20000,8669
2024-02-16,R009,Laptop,Whirlpool,88,45000,24109
2024-02-16,R009,Smartphone,Samsung,34,30000,8606
2024-02-16,R009,AC,Samsung,57,60000,22254
2024-02-16,R009,TV,Samsung,124,75000,23846
2024-02-16,R009,Washing Machine,HP,130,20000,21428
2024-02-16,R010,Laptop,Samsung,150,60000,17417
2024-02-16,R010,Smartphone,HP,113,20000,26309
2024-02-16,R010,AC,Whirlpool,49,45000,37699
2024-02-16,R010,TV,Sony,73,60000,9720
2024-02-16,R010,Washing Machine,LG,30,20000,31701
2024-02-17,R001,Laptop,LG,75,60000,18073
2024-02-17,R001,Smartphone,LG,142,75000,27172
2024-02-17,R001,AC,Samsung,135,60000,18221
2024-02-17,R001,TV,Sony,119,30000,25558
2024-02-17,R001,Washing Machine,Whirlpool,131,75000,30130
2024-02-17,R002,Laptop,Whirlpool,65,60000,16619
2024-02-17,R002,Smartphone,HP,138,45000,17965
2024-02-17,R002,AC,Samsung,54,30000,22747
2024-02-17,R002,TV,Samsung,40,45000,32533
2024-02-17,R002,Washing Machine,Sony,126,20000,30565
2024-02-17,R003,Laptop,Whirlpool,53,75000,39459
2024-02-17,R003,Smartphone,LG,109,75000,19207
2024-02-17,R003,AC,HP,94,45000,29913
2024-02-17,R003,TV,Samsung,107,45000,12610
2024-02-17,R003,Washing Machine,HP,129,60000,15891
2024-02-17,R004,Laptop,LG,28,60000,11201
2024-02-17,R004,Smartphone,Samsung,41,20000,19401
2024-02-17,R004,AC,Whirlpool,133,20000,13661
2024-02-17,R004,TV,HP,143,30000,10472
2024-02-17,R004,Washing Machine,Sony,64,30000,18261
2024-02-17,R005,Laptop,Whirlpool,145,30000,34255
2024-02-17,R005,Smartphone,Whirlpool,89,75000,19306
2024-02-17,R005,AC,Sony,47,60000,32989
2024-02-17,R005,TV,Whirlpool,80,75000,12965
2024-02-17,R005,Washing Machine,Sony,141,75000,35140
2024-02-17,R006,Laptop,Sony,43,75000,25717
2024-02-17,R006,Smartphone,HP,25,45000,36839
2024-02-17,R006,AC,LG,102,60000,38794
2024-02-17,R006,TV,Whirlpool,55,30000,30611
2024-02-17,R006,Washing Machine,Whirlpool,110,75000,25540
2024-02-17,R007,Laptop,Sony,93,20000,16200
2024-02-17,R007,Smartphone,Samsung,117,75000,36978
2024-02-17,R007,AC,HP,86,20000,19807
2024-02-17,R007,TV,LG,37,45000,16658
2024-02-17,R007,Washing Machine,LG,147,75000,19609
2024-02-17,R008,Laptop,LG,118,60000,16563
2024-02-17,R008,Smartphone,Sony,109,20000,5649
2024-02-17,R008,AC,Whirlpool,23,45000,31771
2024-02-17,R008,TV,HP,137,20000,23867
2024-02-17,R008,Washing Machine,LG,111,20000,31661
2024-02-17,R009,Laptop,LG,132,60000,25184
2024-02-17,R009,Smartphone,Whirlpool,106,30000,24117
2024-02-17,R009,AC,HP,125,60000,32655
2024-02-17,R009,TV,LG,35,60000,39974
2024-02-17,R009,Washing Machine,Sony,129,75000,22008
2024-02-17,R010,Laptop,Sony,111,20000,5614
2024-02-17,R010,Smartphone,Whirlpool,115,60000,24444
2024-02-17,R010,AC,HP,111,60000,37625
2024-02-17,R010,TV,Whirlpool,28,60000,30248
2024-02-17,R010,Washing Machine,Sony,141,60000,20277
2024-02-18,R001,Laptop,Samsung,52,30000,28995
2024-02-18,R001,Smartphone,LG,53,30000,39827
2024-02-18,R001,AC,Samsung,130,60000,28974
2024-02-18,R001,TV,HP,116,75000,35835
2024-02-18,R001,Washing Machine,LG,149,45000,33390
2024-02-18,R002,Laptop,HP,98,45000,38051
2024-02-18,R002,Smartphone,Samsung,116,75000,20317
2024-02-18,R002,AC,Sony,110,20000,32159
2024-02-18,R002,TV,Whirlpool,84,20000,32944
2024-02-18,R002,Washing Machine,HP,33,45000,34702
2024-02-18,R003,Laptop,Whirlpool,25,45000,22704
2024-02-18,R003,Smartphone,LG,78,60000,16528
2024-02-18,R003,AC,LG,51,30000,31616
2024-02-18,R003,TV,Samsung,141,45000,24157
2024-02-18,R003,Washing Machine,Samsung,67,20000,28917
2024-02-18,R004,Laptop,Samsung,108,60000,30994
2024-02-18,R004,Smartphone,HP,115,60000,6319
2024-02-18,R004,AC,LG,145,75000,19221
2024-02-18,R004,TV,HP,56,20000,18557
2024-02-18,R004,Washing Machine,Samsung,47,75000,10988
2024-02-18,R005,Laptop,LG,103,75000,36832
2024-02-18,R005,Smartphone,Sony,139,45000,20406
2024-02-18,R005,AC,Whirlpool,123,20000,29754
2024-02-18,R005,TV,HP,129,45000,24802
2024-02-18,R005,Washing Machine,Samsung,81,45000,30171
2024-02-18,R006,Laptop,Sony,87,75000,8608
2024-02-18,R006,Smartphone,LG,66,75000,13134
2024-02-18,R006,AC,Samsung,57,60000,34252
2024-02-18,R006,TV,Samsung,24,60000,21362
2024-02-18,R006,Washing Machine,Samsung,111,75000,24889
2024-02-18,R007,Laptop,Whirlpool,122,30000,33952
2024-02-18,R007,Smartphone,Whirlpool,120,60000,14166
2024-02-18,R007,AC,Whirlpool,24,75000,20288
2024-02-18,R007,TV,HP,98,30000,14663
2024-02-18,R007,Washing Machine,HP,64,30000,22018
2024-02-18,R008,Laptop,Samsung,143,75000,21764
2024-02-18,R008,Smartphone,HP,106,30000,20473
2024-02-18,R008,AC,Whirlpool,55,75000,17525
2024-02-18,R008,TV,Samsung,75,45000,8736
2024-02-18,R008,Washing Machine,Samsung,110,60000,12941
2024-02-18,R009,Laptop,Samsung,45,75000,39343
2024-02-18,R009,Smartphone,HP,75,20000,26037
2024-02-18,R009,AC,Whirlpool,86,60000,27349
2024-02-18,R009,TV,Sony,87,75000,27435
2024-02-18,R009,Washing Machine,Sony,126,75000,37125
2024-02-18,R010,Laptop,Whirlpool,27,45000,15756
2024-02-18,R010,Smartphone,Whirlpool,21,30000,30100
2024-02-18,R010,AC,Sony,83,75000,39900
2024-02-18,R010,TV,LG,85,75000,10442
2024-02-18,R010,Washing Machine,Samsung,44,20000,38661
2024-02-19,R001,Laptop,Sony,69,45000,37493
2024-02-19,R001,Smartphone,Sony,115,75000,13474
2024-02-19,R001,AC,LG,74,60000,9462
2024-02-19,R001,TV,Sony,53,75000,22675
2024-02-19,R001,Washing Machine,Sony,72,20000,22365
2024-02-19,R002,Laptop,HP,72,75000,13365
2024-02-19,R002,Smartphone,Samsung,55,30000,36548
2024-02-19,R002,AC,Whirlpool,134,45000,37564
2024-02-19,R002,TV,Sony,43,60000,24721
2024-02-19,R002,Washing Machine,Samsung,125,45000,19830
2024-02-19,R003,Laptop,LG,20,60000,28513
2024-02-19,R003,Smartphone,HP,37,20000,22251
2024-02-19,R003,AC,Sony,130,30000,8924
2024-02-19,R003,TV,LG,95,45000,34061
2024-02-19,R003,Washing Machine,HP,29,45000,14163
2024-02-19,R004,Laptop,Samsung,100,45000,15986
2024-02-19,R004,Smartphone,Whirlpool,62,30000,17605
2024-02-19,R004,AC,Sony,83,30000,10507
2024-02-19,R004,TV,HP,118,20000,13288
2024-02-19,R004,Washing Machine,LG,69,45000,32403
2024-02-19,R005,Laptop,HP,70,60000,10726
2024-02-19,R005,Smartphone,Whirlpool,126,30000,20823
2024-02-19,R005,AC,Samsung,125,30000,36583
2024-02-19,R005,TV,Samsung,67,75000,29663
2024-02-19,R005,Washing Machine,HP,89,30000,8949
2024-02-19,R006,Laptop,LG,92,75000,25799
2024-02-19,R006,Smartphone,HP,135,20000,11489
2024-02-19,R006,AC,HP,63,60000,9248
2024-02-19,R006,TV,Samsung,95,30000,34986
2024-02-19,R006,Washing Machine,LG,74,20000,28065
2024-02-19,R007,Laptop,Whirlpool,84,45000,10035
2024-02-19,R007,Smartphone,LG,143,30000,35140
2024-02-19,R007,AC,Samsung,146,60000,11305
2024-02-19,R007,TV,Whirlpool,107,60000,18744
2024-02-19,R007,Washing Machine,LG,112,45000,30055
2024-02-19,R008,Laptop,LG,53,20000,32240
2024-02-19,R008,Smartphone,LG,79,75000,38977
2024-02-19,R008,AC,LG,22,20000,24438
2024-02-19,R008,TV,LG,20,20000,7078
2024-02-19,R008,Washing Machine,Whirlpool,47,45000,29177
2024-02-19,R009,Laptop,HP,60,75000,6326
2024-02-19,R009,Smartphone,Sony,52,20000,21421
2024-02-19,R009,AC,Sony,55,30000,34557
2024-02-19,R009,TV,HP,96,75000,28533
2024-02-19,R009,Washing Machine,Whirlpool,70,30000,37464
2024-02-19,R010,Laptop,Whirlpool,60,30000,22106
2024-02-19,R010,Smartphone,Samsung,136,20000,13259
2024-02-19,R010,AC,HP,127,45000,5006
2024-02-19,R010,TV,LG,118,60000,9113
2024-02-19,R010,Washing Machine,HP,92,60000,32925
2024-02-20,R001,Laptop,LG,56,30000,30708
2024-02-20,R001,Smartphone,Samsung,140,30000,29523
2024-02-20,R001,AC,LG,138,20000,32626
2024-02-20,R001,TV,Samsung,91,30000,11209
2024-02-20,R001,Washing Machine,Sony,134,20000,9962
2024-02-20,R002,Laptop,Samsung,53,75000,39765
2024-02-20,R002,Smartphone,LG,78,75000,37641
2024-02-20,R002,AC,LG,23,20000,36616
2024-02-20,R002,TV,Whirlpool,82,20000,25460
2024-02-20,R002,Washing Machine,HP,45,45000,30356
2024-02-20,R003,Laptop,LG,86,45000,14059
2024-02-20,R003,Smartphone,Samsung,71,30000,7327
2024-02-20,R003,AC,Sony,109,45000,25392
2024-02-20,R003,TV,HP,138,45000,10533
2024-02-20,R003,Washing Machine,HP,143,45000,16464
2024-02-20,R004,Laptop,Whirlpool,38,60000,14705
2024-02-20,R004,Smartphone,Samsung,107,60000,25164
2024-02-20,R004,AC,HP,116,30000,35563
2024-02-20,R004,TV,Whirlpool,84,30000,17521
2024-02-20,R004,Washing Machine,Samsung,130,60000,38065
2024-02-20,R005,Laptop,HP,79,30000,13210
2024-02-20,R005,Smartphone,Sony,21,45000,36282
2024-02-20,R005,AC,Samsung,73,75000,30302
2024-02-20,R005,TV,Sony,113,20000,31284
2024-02-20,R005,Washing Machine,Whirlpool,103,45000,20801
2024-02-20,R006,Laptop,Samsung,124,60000,7369
2024-02-20,R006,Smartphone,HP,139,45000,26098
2024-02-20,R006,AC,Samsung,33,20000,6044
2024-02-20,R006,TV,LG,112,20000,27817
2024-02-20,R006,Washing Machine,Samsung,146,30000,35140
2024-02-20,R007,Laptop,Samsung,43,30000,12853
2024-02-20,R007,Smartphone,HP,139,60000,27252
2024-02-20,R007,AC,Whirlpool,75,45000,9108
2024-02-20,R007,TV,HP,150,20000,17592
2024-02-20,R007,Washing Machine,Sony,42,30000,16851
2024-02-20,R008,Laptop,Samsung,113,60000,15489
2024-02-20,R008,Smartphone,Whirlpool,144,75000,19530
2024-02-20,R008,AC,HP,47,30000,9875
2024-02-20,R008,TV,LG,44,60000,8645
2024-02-20,R008,Washing Machine,Sony,66,45000,8444
2024-02-20,R009,Laptop,Sony,116,45000,24183
2024-02-20,R009,Smartphone,HP,96,45000,27160
2024-02-20,R009,AC,Whirlpool,22,30000,38144
2024-02-20,R009,TV,Whirlpool,147,60000,21101
2024-02-20,R009,Washing Machine,HP,144,75000,37056
2024-02-20,R010,Laptop,HP,28,30000,29524
2024-02-20,R010,Smartphone,Sony,32,45000,13285
2024-02-20,R010,AC,Sony,99,45000,20425
2024-02-20,R010,TV,Samsung,87,45000,16511
2024-02-20,R010,Washing Machine,LG,25,75000,6450
2024-02-21,R001,Laptop,LG,140,60000,12518
2024-02-21,R001,Smartphone,HP,71,20000,27369
2024-02-21,R001,AC,Samsung,143,20000,19695
2024-02-21,R001,TV,Sony,128,45000,37177
2024-02-21,R001,Washing Machine,Samsung,123,45000,26960
2024-02-21,R002,Laptop,Sony,103,30000,27101
2024-02-21,R002,Smartphone,Whirlpool,132,75000,20790
2024-02-21,R002,AC,Sony,111,20000,10184
2024-02-21,R002,TV,Sony,129,30000,15539
2024-02-21,R002,Washing Machine,LG,103,30000,20418
2024-02-21,R003,Laptop,Sony,24,30000,11510
2024-02-21,R003,Smartphone,HP,53,60000,17245
2024-02-21,R003,AC,Samsung,28,60000,36945
2024-02-21,R003,TV,LG,69,20000,16959
2024-02-21,R003,Washing Machine,HP,42,30000,5466
2024-02-21,R004,Laptop,LG,56,20000,38869
2024-02-21,R004,Smartphone,HP,20,20000,24232
2024-02-21,R004,AC,Whirlpool,36,60000,28647
2024-02-21,R004,TV,Samsung,37,75000,17490
2024-02-21,R004,Washing Machine,Sony,137,60000,24561
2024-02-21,R005,Laptop,Samsung,82,20000,39978
2024-02-21,R005,Smartphone,HP,115,60000,21348
